city,cityLabel,population
http://www.wikidata.org/entity/Q199797,Tacoma,198397
http://www.wikidata.org/entity/Q199797,Tacoma,217827
http://www.wikidata.org/entity/Q199797,Tacoma,219346
http://www.wikidata.org/entity/Q201127,Asbury Park,15188
http://www.wikidata.org/entity/Q201127,Asbury Park,16116
http://www.wikidata.org/entity/Q201516,Miami Beach,82890
http://www.wikidata.org/entity/Q201769,Gunnison,3285
http://www.wikidata.org/entity/Q201769,Gunnison,3509
http://www.wikidata.org/entity/Q202726,Franklin,8477
http://www.wikidata.org/entity/Q202726,Franklin,8741
http://www.wikidata.org/entity/Q202736,Littlefield,5943
http://www.wikidata.org/entity/Q202736,Littlefield,6372
http://www.wikidata.org/entity/Q202828,Freeport,23973
http://www.wikidata.org/entity/Q202828,Freeport,25638
http://www.wikidata.org/entity/Q202828,Freeport,26443
http://www.wikidata.org/entity/Q203263,Athens,127315
http://www.wikidata.org/entity/Q203865,Spring Grove,1256
http://www.wikidata.org/entity/Q203865,Spring Grove,1330
http://www.wikidata.org/entity/Q204087,Suisun City,28111
http://www.wikidata.org/entity/Q204087,Suisun City,29518
http://www.wikidata.org/entity/Q204982,Anahuac,1980
http://www.wikidata.org/entity/Q204982,Anahuac,2210
http://www.wikidata.org/entity/Q204982,Anahuac,2243
http://www.wikidata.org/entity/Q205272,Farmersville,3301
http://www.wikidata.org/entity/Q205272,Farmersville,3612
http://www.wikidata.org/entity/Q205332,Zion,24413
http://www.wikidata.org/entity/Q205332,Zion,24655
http://www.wikidata.org/entity/Q205755,Ravenna,175
http://www.wikidata.org/entity/Q205842,Aspen,7004
http://www.wikidata.org/entity/Q206464,Orinda,17643
http://www.wikidata.org/entity/Q206464,Orinda,18342
http://www.wikidata.org/entity/Q206464,Orinda,19514
http://www.wikidata.org/entity/Q79469,Cusseta,152
http://www.wikidata.org/entity/Q79470,Dover,1329
http://www.wikidata.org/entity/Q79470,Dover,1337
http://www.wikidata.org/entity/Q79470,Dover,1378
http://www.wikidata.org/entity/Q79471,Taylor,566
http://www.wikidata.org/entity/Q79471,Taylor,579
http://www.wikidata.org/entity/Q79472,Clay,9708
http://www.wikidata.org/entity/Q79472,Clay,9711
http://www.wikidata.org/entity/Q79472,Clay,10291
http://www.wikidata.org/entity/Q79473,Salesville,450
http://www.wikidata.org/entity/Q79473,Salesville,473
http://www.wikidata.org/entity/Q79474,Anniston,21564
http://www.wikidata.org/entity/Q79475,Somerton,14197
http://www.wikidata.org/entity/Q79475,Somerton,14287
http://www.wikidata.org/entity/Q79476,Semmes,3115
http://www.wikidata.org/entity/Q79476,Semmes,4941
http://www.wikidata.org/entity/Q79477,Sylacauga,12578
http://www.wikidata.org/entity/Q79477,Sylacauga,12749
http://www.wikidata.org/entity/Q79478,Corning,3227
http://www.wikidata.org/entity/Q79478,Corning,3377
http://www.wikidata.org/entity/Q79479,Pelham,21352
http://www.wikidata.org/entity/Q79479,Pelham,22289
http://www.wikidata.org/entity/Q79479,Pelham,24318
http://www.wikidata.org/entity/Q79480,Citronelle,3905
http://www.wikidata.org/entity/Q79480,Citronelle,3946
http://www.wikidata.org/entity/Q79481,Bay,1801
http://www.wikidata.org/entity/Q79481,Bay,1876
http://www.wikidata.org/entity/Q79481,Bay,2058
http://www.wikidata.org/entity/Q79482,Eudora,1728
http://www.wikidata.org/entity/Q79482,Eudora,2269
http://www.wikidata.org/entity/Q79482,Eudora,2819
http://www.wikidata.org/entity/Q79483,Augusta,1998
http://www.wikidata.org/entity/Q79484,Cullman,18213
http://www.wikidata.org/entity/Q79485,Wilmot,416
http://www.wikidata.org/entity/Q79486,Thornton,339
http://www.wikidata.org/entity/Q79486,Thornton,407
http://www.wikidata.org/entity/Q79487,Elba,3508
http://www.wikidata.org/entity/Q79487,Elba,3940
http://www.wikidata.org/entity/Q79487,Elba,4141
http://www.wikidata.org/entity/Q79488,Keiser,751
http://www.wikidata.org/entity/Q79488,Keiser,759
http://www.wikidata.org/entity/Q79488,Keiser,808
http://www.wikidata.org/entity/Q79489,El Dorado,17756
http://www.wikidata.org/entity/Q79489,El Dorado,18884
http://www.wikidata.org/entity/Q79490,Winchester,137
http://www.wikidata.org/entity/Q79490,Winchester,167
http://www.wikidata.org/entity/Q79491,Palestine,506
http://www.wikidata.org/entity/Q79491,Palestine,681
http://www.wikidata.org/entity/Q79491,Palestine,741
http://www.wikidata.org/entity/Q79492,LaFayette,2684
http://www.wikidata.org/entity/Q79493,Swifton,733
http://www.wikidata.org/entity/Q79493,Swifton,798
http://www.wikidata.org/entity/Q79494,North Pole,2243
http://www.wikidata.org/entity/Q79495,Gould,663
http://www.wikidata.org/entity/Q79495,Gould,837
http://www.wikidata.org/entity/Q79495,Gould,1305
http://www.wikidata.org/entity/Q79496,Monroeville,5951
http://www.wikidata.org/entity/Q79496,Monroeville,6519
http://www.wikidata.org/entity/Q79497,Rogers,1265
http://www.wikidata.org/entity/Q79497,Rogers,55964
http://www.wikidata.org/entity/Q79497,Rogers,57539
http://www.wikidata.org/entity/Q79497,Rogers,69908
http://www.wikidata.org/entity/Q79498,Mountain View,2748
http://www.wikidata.org/entity/Q79498,Mountain View,2876
http://www.wikidata.org/entity/Q79498,Mountain View,2877
http://www.wikidata.org/entity/Q79499,Helena,16793
http://www.wikidata.org/entity/Q79499,Helena,17560
http://www.wikidata.org/entity/Q79499,Helena,20914
http://www.wikidata.org/entity/Q79500,Norphlet,766
http://www.wikidata.org/entity/Q79500,Norphlet,822
http://www.wikidata.org/entity/Q79500,Norphlet,844
http://www.wikidata.org/entity/Q79501,Prairie Grove,4380
http://www.wikidata.org/entity/Q79501,Prairie Grove,7045
http://www.wikidata.org/entity/Q79502,Fairhope,15326
http://www.wikidata.org/entity/Q79502,Fairhope,16479
http://www.wikidata.org/entity/Q79502,Fairhope,22477
http://www.wikidata.org/entity/Q79504,Mountain Pine,585
http://www.wikidata.org/entity/Q79504,Mountain Pine,770
http://www.wikidata.org/entity/Q79504,Mountain Pine,772
http://www.wikidata.org/entity/Q79505,Bull Shoals,1950
http://www.wikidata.org/entity/Q79505,Bull Shoals,1952
http://www.wikidata.org/entity/Q79506,Norfork,465
http://www.wikidata.org/entity/Q79506,Norfork,511
http://www.wikidata.org/entity/Q79506,Norfork,550
http://www.wikidata.org/entity/Q79507,Holy Cross,176
http://www.wikidata.org/entity/Q79507,Holy Cross,178
http://www.wikidata.org/entity/Q79508,Carlisle,2033
http://www.wikidata.org/entity/Q79508,Carlisle,2214
http://www.wikidata.org/entity/Q79509,Prattville,37781
http://www.wikidata.org/entity/Q79510,Gillett,564
http://www.wikidata.org/entity/Q79510,Gillett,691
http://www.wikidata.org/entity/Q79511,Perrytown,232
http://www.wikidata.org/entity/Q79511,Perrytown,272
http://www.wikidata.org/entity/Q79512,Wrightsville,1542
http://www.wikidata.org/entity/Q79512,Wrightsville,2114
http://www.wikidata.org/entity/Q79513,Savoonga,671
http://www.wikidata.org/entity/Q79513,Savoonga,835
http://www.wikidata.org/entity/Q79514,False Pass,35
http://www.wikidata.org/entity/Q79514,False Pass,59
http://www.wikidata.org/entity/Q79514,False Pass,397
http://www.wikidata.org/entity/Q79515,Marshall,1329
http://www.wikidata.org/entity/Q79516,Perryville,1373
http://www.wikidata.org/entity/Q79516,Perryville,1458
http://www.wikidata.org/entity/Q79516,Perryville,1460
http://www.wikidata.org/entity/Q79517,Mammoth Spring,929
http://www.wikidata.org/entity/Q79517,Mammoth Spring,977
http://www.wikidata.org/entity/Q79518,Ozan,50
http://www.wikidata.org/entity/Q79518,Ozan,85
http://www.wikidata.org/entity/Q79519,Dothan,71072
http://www.wikidata.org/entity/Q79520,Emmet,415
http://www.wikidata.org/entity/Q79520,Emmet,518
http://www.wikidata.org/entity/Q79521,Warrior,3176
http://www.wikidata.org/entity/Q79521,Warrior,3194
http://www.wikidata.org/entity/Q79521,Warrior,3224
http://www.wikidata.org/entity/Q79522,Reform,1520
http://www.wikidata.org/entity/Q79522,Reform,1702
http://www.wikidata.org/entity/Q79522,Reform,1978
http://www.wikidata.org/entity/Q79523,Cold Bay,50
http://www.wikidata.org/entity/Q79524,Gravette,2325
http://www.wikidata.org/entity/Q79524,Gravette,3113
http://www.wikidata.org/entity/Q79524,Gravette,3547
http://www.wikidata.org/entity/Q79525,Hoonah,753
http://www.wikidata.org/entity/Q79525,Hoonah,760
http://www.wikidata.org/entity/Q79525,Hoonah,931
http://www.wikidata.org/entity/Q79526,Dardanelle,4517
http://www.wikidata.org/entity/Q79527,Clarendon,1526
http://www.wikidata.org/entity/Q79527,Clarendon,1664
http://www.wikidata.org/entity/Q79527,Clarendon,1965
http://www.wikidata.org/entity/Q79528,Kasaan,30
http://www.wikidata.org/entity/Q79528,Kasaan,49
http://www.wikidata.org/entity/Q79528,Kasaan,66
http://www.wikidata.org/entity/Q79530,Chignik,91
http://www.wikidata.org/entity/Q79530,Chignik,97
http://www.wikidata.org/entity/Q79532,Magazine,740
http://www.wikidata.org/entity/Q79532,Magazine,847
http://www.wikidata.org/entity/Q79532,Magazine,915
http://www.wikidata.org/entity/Q79533,Kake,543
http://www.wikidata.org/entity/Q79533,Kake,557
http://www.wikidata.org/entity/Q79533,Kake,579
http://www.wikidata.org/entity/Q79535,Fort Smith,89142
http://www.wikidata.org/entity/Q79537,Black Rock,590
http://www.wikidata.org/entity/Q79537,Black Rock,662
http://www.wikidata.org/entity/Q79537,Black Rock,717
http://www.wikidata.org/entity/Q79538,Kachemak,472
http://www.wikidata.org/entity/Q79538,Kachemak,576
http://www.wikidata.org/entity/Q79539,Columbiana,496
http://www.wikidata.org/entity/Q79539,Columbiana,4197
http://www.wikidata.org/entity/Q79539,Columbiana,4462
http://www.wikidata.org/entity/Q79540,Aniak,501
http://www.wikidata.org/entity/Q79540,Aniak,507
http://www.wikidata.org/entity/Q79541,New Stuyahok,510
http://www.wikidata.org/entity/Q79541,New Stuyahok,512
http://www.wikidata.org/entity/Q79542,Pleasant Grove,9544
http://www.wikidata.org/entity/Q79542,Pleasant Grove,10110
http://www.wikidata.org/entity/Q79543,Goodnews Bay,243
http://www.wikidata.org/entity/Q79543,Goodnews Bay,258
http://www.wikidata.org/entity/Q79545,Nunam Iqua,187
http://www.wikidata.org/entity/Q79545,Nunam Iqua,217
http://www.wikidata.org/entity/Q79547,Newhalen,133
http://www.wikidata.org/entity/Q79547,Newhalen,168
http://www.wikidata.org/entity/Q79547,Newhalen,190
http://www.wikidata.org/entity/Q79548,Maumelle,17163
http://www.wikidata.org/entity/Q79548,Maumelle,19251
http://www.wikidata.org/entity/Q79549,Montevallo,6323
http://www.wikidata.org/entity/Q79549,Montevallo,7229
http://www.wikidata.org/entity/Q79550,Marshall,414
http://www.wikidata.org/entity/Q79550,Marshall,492
http://www.wikidata.org/entity/Q79550,Marshall,577
http://www.wikidata.org/entity/Q79550,Marshall,655
http://www.wikidata.org/entity/Q79551,Grayling,194
http://www.wikidata.org/entity/Q79551,Grayling,210
http://www.wikidata.org/entity/Q79552,Satsuma,6168
http://www.wikidata.org/entity/Q79552,Satsuma,6749
http://www.wikidata.org/entity/Q79553,Emmonak,762
http://www.wikidata.org/entity/Q79553,Emmonak,825
http://www.wikidata.org/entity/Q79555,Weaver,74
http://www.wikidata.org/entity/Q79555,Weaver,3038
http://www.wikidata.org/entity/Q79555,Weaver,3339
http://www.wikidata.org/entity/Q79556,Guntersville,8197
http://www.wikidata.org/entity/Q79556,Guntersville,8553
http://www.wikidata.org/entity/Q79557,Elim,330
http://www.wikidata.org/entity/Q79557,Elim,366
http://www.wikidata.org/entity/Q79558,Mountain Village,621
http://www.wikidata.org/entity/Q79558,Mountain Village,813
http://www.wikidata.org/entity/Q79559,Old Harbor,216
http://www.wikidata.org/entity/Q79559,Old Harbor,218
http://www.wikidata.org/entity/Q79560,Akhiok,63
http://www.wikidata.org/entity/Q79560,Akhiok,71
http://www.wikidata.org/entity/Q79561,Kotlik,577
http://www.wikidata.org/entity/Q79561,Kotlik,655
http://www.wikidata.org/entity/Q79562,Magnolia,424
http://www.wikidata.org/entity/Q79562,Magnolia,11162
http://www.wikidata.org/entity/Q79562,Magnolia,11577
http://www.wikidata.org/entity/Q79563,Stevenson,1770
http://www.wikidata.org/entity/Q79563,Stevenson,1955
http://www.wikidata.org/entity/Q79563,Stevenson,2046
http://www.wikidata.org/entity/Q79565,Nightmute,280
http://www.wikidata.org/entity/Q79565,Nightmute,306
http://www.wikidata.org/entity/Q79567,Mena,5589
http://www.wikidata.org/entity/Q79568,Sheffield,9039
http://www.wikidata.org/entity/Q612217,Wabasha,2559
http://www.wikidata.org/entity/Q612219,Malcom,270
http://www.wikidata.org/entity/Q612219,Malcom,287
http://www.wikidata.org/entity/Q612541,Creve Coeur,17833
http://www.wikidata.org/entity/Q612541,Creve Coeur,18834
http://www.wikidata.org/entity/Q612696,Calais,3079
http://www.wikidata.org/entity/Q612696,Calais,3123
http://www.wikidata.org/entity/Q612696,Calais,3447
http://www.wikidata.org/entity/Q612755,Erick,1000
http://www.wikidata.org/entity/Q612755,Erick,1052
http://www.wikidata.org/entity/Q613167,Mount Pleasant,8668
http://www.wikidata.org/entity/Q613167,Mount Pleasant,8751
http://www.wikidata.org/entity/Q613167,Mount Pleasant,9274
http://www.wikidata.org/entity/Q613842,Haysville,10826
http://www.wikidata.org/entity/Q613842,Haysville,11262
http://www.wikidata.org/entity/Q613911,Modale,273
http://www.wikidata.org/entity/Q613911,Modale,283
http://www.wikidata.org/entity/Q613957,Lone Oak,521
http://www.wikidata.org/entity/Q613957,Lone Oak,598
http://www.wikidata.org/entity/Q613957,Lone Oak,643
http://www.wikidata.org/entity/Q614148,Valparaiso,4752
http://www.wikidata.org/entity/Q614148,Valparaiso,5036
http://www.wikidata.org/entity/Q614148,Valparaiso,6408
http://www.wikidata.org/entity/Q614483,Morehead City,8661
http://www.wikidata.org/entity/Q614483,Morehead City,9556
http://www.wikidata.org/entity/Q615027,Waycross,13942
http://www.wikidata.org/entity/Q615027,Waycross,14649
http://www.wikidata.org/entity/Q615027,Waycross,14725
http://www.wikidata.org/entity/Q615136,Nederland,17422
http://www.wikidata.org/entity/Q615136,Nederland,17547
http://www.wikidata.org/entity/Q615136,Nederland,18856
http://www.wikidata.org/entity/Q615294,Oregon,19950
http://www.wikidata.org/entity/Q615294,Oregon,20291
http://www.wikidata.org/entity/Q615655,Volga,1768
http://www.wikidata.org/entity/Q615655,Volga,2113
http://www.wikidata.org/entity/Q615975,Skagway,1164
http://www.wikidata.org/entity/Q616046,Dumont,75
http://www.wikidata.org/entity/Q616046,Dumont,100
http://www.wikidata.org/entity/Q616236,Greenfield,744
http://www.wikidata.org/entity/Q616236,Greenfield,20602
http://www.wikidata.org/entity/Q616236,Greenfield,23488
http://www.wikidata.org/entity/Q616405,New Vienna,382
http://www.wikidata.org/entity/Q616405,New Vienna,407
http://www.wikidata.org/entity/Q616562,Tulare,59278
http://www.wikidata.org/entity/Q616562,Tulare,68875
http://www.wikidata.org/entity/Q616736,Englewood,58
http://www.wikidata.org/entity/Q616736,Englewood,77
http://www.wikidata.org/entity/Q616821,Grygla,180
http://www.wikidata.org/entity/Q617392,Apalachicola,2231
http://www.wikidata.org/entity/Q617392,Apalachicola,2341
http://www.wikidata.org/entity/Q617565,Cleveland,57
http://www.wikidata.org/entity/Q617565,Cleveland,83
http://www.wikidata.org/entity/Q617602,Palestine,18544
http://www.wikidata.org/entity/Q617602,Palestine,18712
http://www.wikidata.org/entity/Q619686,Apopka,41542
http://www.wikidata.org/entity/Q619686,Apopka,54873
http://www.wikidata.org/entity/Q620301,Princeton,6807
http://www.wikidata.org/entity/Q620301,Princeton,17027
http://www.wikidata.org/entity/Q620323,Wylie,41427
http://www.wikidata.org/entity/Q620323,Wylie,57526
http://www.wikidata.org/entity/Q620327,Sachse,20329
http://www.wikidata.org/entity/Q620327,Sachse,26046
http://www.wikidata.org/entity/Q620327,Sachse,27103
http://www.wikidata.org/entity/Q620328,Anna,8249
http://www.wikidata.org/entity/Q620328,Anna,15000
http://www.wikidata.org/entity/Q620328,Anna,16896
http://www.wikidata.org/entity/Q620334,Lavon,2219
http://www.wikidata.org/entity/Q620334,Lavon,4469
http://www.wikidata.org/entity/Q621372,Apple Valley,69135
http://www.wikidata.org/entity/Q621372,Apple Valley,75791
http://www.wikidata.org/entity/Q621377,Apple Valley,49084
http://www.wikidata.org/entity/Q621377,Apple Valley,56374
http://www.wikidata.org/entity/Q621549,Inglewood,107762
http://www.wikidata.org/entity/Q622633,Nampa,81557
http://www.wikidata.org/entity/Q622633,Nampa,83557
http://www.wikidata.org/entity/Q622633,Nampa,100200
http://www.wikidata.org/entity/Q622910,Delaware,142
http://www.wikidata.org/entity/Q622910,Delaware,159
http://www.wikidata.org/entity/Q625458,Carmel-by-the-Sea,3220
http://www.wikidata.org/entity/Q625458,Carmel-by-the-Sea,3722
http://www.wikidata.org/entity/Q625828,Richland,6027
http://www.wikidata.org/entity/Q625828,Richland,6912
http://www.wikidata.org/entity/Q625828,Richland,7137
http://www.wikidata.org/entity/Q625833,Leesburg,19086
http://www.wikidata.org/entity/Q625833,Leesburg,20117
http://www.wikidata.org/entity/Q625833,Leesburg,27000
http://www.wikidata.org/entity/Q626054,Aransas Pass,7941
http://www.wikidata.org/entity/Q626054,Aransas Pass,8138
http://www.wikidata.org/entity/Q626054,Aransas Pass,8204
http://www.wikidata.org/entity/Q627854,Hardwick,189
http://www.wikidata.org/entity/Q627854,Hardwick,198
http://www.wikidata.org/entity/Q628263,Winfield,11777
http://www.wikidata.org/entity/Q628263,Winfield,12301
http://www.wikidata.org/entity/Q628503,Bad Axe,190
http://www.wikidata.org/entity/Q628503,Bad Axe,3021
http://www.wikidata.org/entity/Q628503,Bad Axe,3129
http://www.wikidata.org/entity/Q628777,Bennett,347
http://www.wikidata.org/entity/Q628777,Bennett,405
http://www.wikidata.org/entity/Q629088,Calabasas,23241
http://www.wikidata.org/entity/Q629584,Susanville,16728
http://www.wikidata.org/entity/Q206628,Bedford Heights,11020
http://www.wikidata.org/entity/Q208445,Vallejo,126090
http://www.wikidata.org/entity/Q208447,Thousand Oaks,126683
http://www.wikidata.org/entity/Q208447,Thousand Oaks,126966
http://www.wikidata.org/entity/Q208459,Sunnyvale,155805
http://www.wikidata.org/entity/Q209338,Oxnard,202063
http://www.wikidata.org/entity/Q209794,Gardiner,5800
http://www.wikidata.org/entity/Q209794,Gardiner,5961
http://www.wikidata.org/entity/Q211629,Sparks,90264
http://www.wikidata.org/entity/Q211629,Sparks,108445
http://www.wikidata.org/entity/Q212991,Santa Rosa,167815
http://www.wikidata.org/entity/Q212991,Santa Rosa,178127
http://www.wikidata.org/entity/Q213325,Rapid City,74703
http://www.wikidata.org/entity/Q214164,Bellevue,151854
http://www.wikidata.org/entity/Q216820,Youngstown,60068
http://www.wikidata.org/entity/Q216820,Youngstown,66971
http://www.wikidata.org/entity/Q216820,Youngstown,66982
http://www.wikidata.org/entity/Q219526,Fayetteville,93949
http://www.wikidata.org/entity/Q219656,Macon,152663
http://www.wikidata.org/entity/Q222338,Walla Walla,31731
http://www.wikidata.org/entity/Q222338,Walla Walla,34060
http://www.wikidata.org/entity/Q222472,Cleveland,479
http://www.wikidata.org/entity/Q222472,Cleveland,11199
http://www.wikidata.org/entity/Q222472,Cleveland,12334
http://www.wikidata.org/entity/Q222762,Gunnison,5854
http://www.wikidata.org/entity/Q222762,Gunnison,6560
http://www.wikidata.org/entity/Q223177,Casper,40
http://www.wikidata.org/entity/Q223177,Casper,544
http://www.wikidata.org/entity/Q223177,Casper,883
http://www.wikidata.org/entity/Q223177,Casper,2639
http://www.wikidata.org/entity/Q223177,Casper,55316
http://www.wikidata.org/entity/Q223177,Casper,59038
http://www.wikidata.org/entity/Q223718,Redmond,73256
http://www.wikidata.org/entity/Q226013,Forks,3335
http://www.wikidata.org/entity/Q230417,Zurich,89
http://www.wikidata.org/entity/Q230417,Zurich,99
http://www.wikidata.org/entity/Q230417,Zurich,126
http://www.wikidata.org/entity/Q233808,Aberdeen,17013
http://www.wikidata.org/entity/Q234053,Vancouver,190915
http://www.wikidata.org/entity/Q234453,Hollywood,140768
http://www.wikidata.org/entity/Q236713,Aberdeen,28495
http://www.wikidata.org/entity/Q239870,Columbus,189885
http://www.wikidata.org/entity/Q239870,Columbus,206922
http://www.wikidata.org/entity/Q239877,Mission,77058
http://www.wikidata.org/entity/Q239877,Mission,80452
http://www.wikidata.org/entity/Q239877,Mission,85778
http://www.wikidata.org/entity/Q241808,Huntington,46842
http://www.wikidata.org/entity/Q241814,Kingsport,55442
http://www.wikidata.org/entity/Q244146,Clearwater,107685
http://www.wikidata.org/entity/Q244146,Clearwater,117292
http://www.wikidata.org/entity/Q248922,Cleveland Heights,45312
http://www.wikidata.org/entity/Q249441,Chehalis,7259
http://www.wikidata.org/entity/Q249441,Chehalis,7439
http://www.wikidata.org/entity/Q249454,Cambridge,10089
http://www.wikidata.org/entity/Q249454,Cambridge,10635
http://www.wikidata.org/entity/Q249454,Cambridge,11520
http://www.wikidata.org/entity/Q250908,Highland Village,15056
http://www.wikidata.org/entity/Q250908,Highland Village,15899
http://www.wikidata.org/entity/Q252459,New Leipzig,216
http://www.wikidata.org/entity/Q252459,New Leipzig,218
http://www.wikidata.org/entity/Q252459,New Leipzig,221
http://www.wikidata.org/entity/Q252949,Brighton,33352
http://www.wikidata.org/entity/Q252949,Brighton,40083
http://www.wikidata.org/entity/Q253681,Live Oak,8392
http://www.wikidata.org/entity/Q253681,Live Oak,9106
http://www.wikidata.org/entity/Q255736,Cannon Falls,4083
http://www.wikidata.org/entity/Q255736,Cannon Falls,4220
http://www.wikidata.org/entity/Q255781,Wendover,1115
http://www.wikidata.org/entity/Q255781,Wendover,1400
http://www.wikidata.org/entity/Q255781,Wendover,1537
http://www.wikidata.org/entity/Q256679,North Kansas City,4208
http://www.wikidata.org/entity/Q256679,North Kansas City,4467
http://www.wikidata.org/entity/Q256853,Starbuck,1302
http://www.wikidata.org/entity/Q256853,Starbuck,1365
http://www.wikidata.org/entity/Q257536,Janesville,65615
http://www.wikidata.org/entity/Q257830,Naples,19115
http://www.wikidata.org/entity/Q257830,Naples,19537
http://www.wikidata.org/entity/Q257830,Naples,19539
http://www.wikidata.org/entity/Q260197,Fort Valley,8780
http://www.wikidata.org/entity/Q260197,Fort Valley,9815
http://www.wikidata.org/entity/Q260282,Conroe,89956
http://www.wikidata.org/entity/Q260705,Walker,199
http://www.wikidata.org/entity/Q260705,Walker,270
http://www.wikidata.org/entity/Q261285,Daytona Beach Shores,4247
http://www.wikidata.org/entity/Q261285,Daytona Beach Shores,5179
http://www.wikidata.org/entity/Q261711,Frankenmuth,4944
http://www.wikidata.org/entity/Q261711,Frankenmuth,4987
http://www.wikidata.org/entity/Q262483,Deadwood,1156
http://www.wikidata.org/entity/Q262483,Deadwood,1270
http://www.wikidata.org/entity/Q262483,Deadwood,3777
http://www.wikidata.org/entity/Q263238,Brunswick,34255
http://www.wikidata.org/entity/Q263238,Brunswick,35426
http://www.wikidata.org/entity/Q264605,Humboldt,4690
http://www.wikidata.org/entity/Q264605,Humboldt,4792
http://www.wikidata.org/entity/Q267212,Millersville,6299
http://www.wikidata.org/entity/Q267212,Millersville,6440
http://www.wikidata.org/entity/Q267212,Millersville,7471
http://www.wikidata.org/entity/Q267220,Republic,14751
http://www.wikidata.org/entity/Q267220,Republic,18750
http://www.wikidata.org/entity/Q268873,Newport Beach,85239
http://www.wikidata.org/entity/Q12444,Königswinter,41065
http://www.wikidata.org/entity/Q12449,Lohmar,30452
http://www.wikidata.org/entity/Q12464,Meckenheim,24693
http://www.wikidata.org/entity/Q12472,Niederkassel,38694
http://www.wikidata.org/entity/Q12547,Rheinbach,26831
http://www.wikidata.org/entity/Q14810,Nettetal,42508
http://www.wikidata.org/entity/Q14817,Lemgo,40345
http://www.wikidata.org/entity/Q14833,Heinsberg,42888
http://www.wikidata.org/entity/Q14863,Löhne,39977
http://www.wikidata.org/entity/Q14870,Siegburg,41660
http://www.wikidata.org/entity/Q14878,Mettmann,38808
http://www.wikidata.org/entity/Q14884,Hückelhoven,40712
http://www.wikidata.org/entity/Q17189,Pasay,440656
http://www.wikidata.org/entity/Q40626,Tacloban,251881
http://www.wikidata.org/entity/Q55741,Angeles,462928
http://www.wikidata.org/entity/Q56759,Olongapo,260317
http://www.wikidata.org/entity/Q104125,Lucena,278924
http://www.wikidata.org/entity/Q111739,Puerto Princesa,307079
http://www.wikidata.org/entity/Q208169,Republic of Ragusa,30000
http://www.wikidata.org/entity/Q285488,Iligan,363115
http://www.wikidata.org/entity/Q459787,Iloilo City,457626
http://www.wikidata.org/entity/Q574903,Lapu-Lapu,497604
http://www.wikidata.org/entity/Q594275,General Santos,697315
http://www.wikidata.org/entity/Q749283,San Juan,126347
http://www.wikidata.org/entity/Q1889017,Mandaue,364116
http://www.wikidata.org/entity/Q20601279,Q20601279,4737
http://www.wikidata.org/entity/Q20620795,San Miguel de Los Bancos,3048
http://www.wikidata.org/entity/Q20809750,Kageshwari-Manohara,60237
http://www.wikidata.org/entity/Q20809757,Gokarneshwor,107351
http://www.wikidata.org/entity/Q20966341,Ettelbruck,7795
http://www.wikidata.org/entity/Q20966341,Ettelbruck,7861
http://www.wikidata.org/entity/Q20969217,Vianden,2161
http://www.wikidata.org/entity/Q20969217,Vianden,2190
http://www.wikidata.org/entity/Q20969331,Dudelange,21513
http://www.wikidata.org/entity/Q20969331,Dudelange,21583
http://www.wikidata.org/entity/Q21053651,San Carlos,13451
http://www.wikidata.org/entity/Q21123396,Basail,11347
http://www.wikidata.org/entity/Q21414421,Oviedo City,185902
http://www.wikidata.org/entity/Q14772528,Boldur,608
http://www.wikidata.org/entity/Q14772582,Brestovăț,261
http://www.wikidata.org/entity/Q14772645,Bucovăț,1318
http://www.wikidata.org/entity/Q14776803,Cărpiniș,3551
http://www.wikidata.org/entity/Q14776866,Cenad,4207
http://www.wikidata.org/entity/Q14813623,Cenei,1770
http://www.wikidata.org/entity/Q14823530,Vădăstrița,3437
http://www.wikidata.org/entity/Q14823583,Vădastra,1449
http://www.wikidata.org/entity/Q14920788,Șelimbăr,4180
http://www.wikidata.org/entity/Q14946230,Dragalina,6218
http://www.wikidata.org/entity/Q15044300,Pleșcuța,224
http://www.wikidata.org/entity/Q15141083,Albac,517
http://www.wikidata.org/entity/Q15177285,Costești,1846
http://www.wikidata.org/entity/Q15233626,Apața,3169
http://www.wikidata.org/entity/Q15233652,Beclean,740
http://www.wikidata.org/entity/Q15233674,Bran,1492
http://www.wikidata.org/entity/Q15241187,Bunești,675
http://www.wikidata.org/entity/Q15241280,Cața,1196
http://www.wikidata.org/entity/Q15241297,Cincu,1286
http://www.wikidata.org/entity/Q15244252,Cristian,4490
http://www.wikidata.org/entity/Q15244315,Crizbav,1710
http://www.wikidata.org/entity/Q15244381,Drăguș,1162
http://www.wikidata.org/entity/Q15244452,Feldioara,4334
http://www.wikidata.org/entity/Q15244495,Fundata,464
http://www.wikidata.org/entity/Q15244568,Hălchiu,3035
http://www.wikidata.org/entity/Q15244612,Hărman,4659
http://www.wikidata.org/entity/Q13189564,Junín,4320
http://www.wikidata.org/entity/Q13190763,Shushufindi,16335
http://www.wikidata.org/entity/Q13360574,Matara,68244
http://www.wikidata.org/entity/Q13638193,Nyýazow,7291
http://www.wikidata.org/entity/Q13957085,São Filipe,8122
http://www.wikidata.org/entity/Q14204826,Krong Kep,35990
http://www.wikidata.org/entity/Q14208893,Farafra Town,3470
http://www.wikidata.org/entity/Q14215956,Mut,19616
http://www.wikidata.org/entity/Q14217100,Griffith,18196
http://www.wikidata.org/entity/Q14217100,Griffith,19505
